path,owner,classification,notes
COMMIT-v11.8.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v11.9.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v11.9.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v12.0.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v12.0.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v12.1.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v12.1.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v12.1.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.2.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.3.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.3.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.3.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.3.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.3.5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.6.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.0.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.0.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.0.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.1.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.1.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.10.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.11.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.12.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.13.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.6.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.7.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.8.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.9.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.1.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.10.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.14.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.15.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.16.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.16.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.16.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.17.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.18.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.2.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.20.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.20.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.21.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.22.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.22.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.23.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.24.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.24.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.25.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.26.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.26.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.26.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.5.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
COMMIT-v13.27.5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
